SOC_Standard,O*NET-SOC Code,Title,Description,Annual_Mean_Wage,Annual_Median_Wage,Annual_10th_Percentile,Annual_25th_Percentile,Annual_75th_Percentile,Annual_90th_Percentile,Total_Employment,Task_Count,Skills_Mean_Level,Skills_Std,Skills_Count,Abilities_Mean_Level,Abilities_Std,Abilities_Count,WorkAct_Mean_Level,WorkAct_Std,WorkAct_Count
29-2052,29-2052.00,Pharmacy Technicians,"Prepare medications under the direction of a pharmacist. May measure, mix, count out, label, and record amounts and dosages of medications according to prescription orders.",44800,43460,35100,36920,48580,59450,487920.0,21.0,2.0705714285714287,1.1636781009751258,35.0,2.136923076923077,1.232823220095255,52.0,3.187317073170732,0.8935016071341,41.0
29-2053,29-2053.00,Psychiatric Technicians,"Care for individuals with mental or emotional conditions or disabilities, following the instructions of physicians or other health practitioners. Monitor patients' physical and emotional well-being and report to medical staff. May participate in rehabilitation and treatment programs, help with personal hygiene, and administer oral or injectable medications.",45000,42590,32980,37170,48910,60150,136300.0,16.0,2.278857142857143,1.3701648063786542,35.0,2.258846153846154,1.0704711329389065,52.0,2.778536585365854,1.3960042281017804,41.0
29-2055,29-2055.00,Surgical Technologists,"Assist in operations, under the supervision of surgeons, registered nurses, or other surgical personnel. May help set up operating room, prepare and transport patients for surgery, adjust lights and equipment, pass instruments and other supplies to surgeons and surgeons' assistants, hold retractors, cut sutures, and help count sponges, needles, supplies, and instruments.",65810,62830,43290,51740,77140,90700,113890.0,16.0,2.6105714285714288,0.8399367723302779,35.0,2.5778846153846158,1.1486690278078135,52.0,3.5158536585365856,1.1006383956816976,41.0
29-2056,29-2056.00,Veterinary Technologists and Technicians,"Perform medical tests in a laboratory environment for use in the treatment and diagnosis of diseases in animals. Prepare vaccines and serums for prevention of diseases. Prepare tissue samples, take blood samples, and execute laboratory tests, such as urinalysis and blood counts. Clean and sterilize instruments and materials and maintain equipment and machines. May assist a veterinarian during surgery.",46280,45980,32120,37390,50960,60880,131320.0,31.0,2.6185714285714288,0.8704094467789383,35.0,2.5313461538461537,1.1785268784878224,52.0,3.634390243902439,1.0518841399614496,41.0
29-2057,29-2057.00,Ophthalmic Medical Technicians,"Assist ophthalmologists by performing ophthalmic clinical functions. May administer eye exams, administer eye medications, and instruct the patient in care and use of corrective lenses.",45360,44080,34210,37100,49730,60810,76520.0,20.0,2.11,1.0611453301808882,35.0,1.949423076923077,1.2927632867371524,52.0,2.959512195121951,0.9537398786344007,41.0
29-2061,29-2061.00,Licensed Practical and Licensed Vocational Nurses,"Care for ill, injured, or convalescing patients or persons with disabilities in hospitals, nursing homes, clinics, private homes, group homes, and similar institutions. May work under the supervision of a registered nurse. Licensing required.",64150,62340,47960,55220,73160,80510,632430.0,22.0,2.4674285714285715,1.3768577671365951,35.0,2.5930769230769233,1.1399235242004795,52.0,3.506829268292683,1.1418328227555692,41.0
29-2072,29-2072.00,Medical Records Specialists,"Compile, process, and maintain medical records of hospital and clinic patients in a manner consistent with medical, administrative, ethical, legal, and regulatory requirements of the healthcare system. Classify medical and healthcare concepts, including diagnosis, procedures, medical services, and equipment, into the healthcare industry's numerical coding system. Includes medical coders.",55970,50250,35780,41600,64070,80950,187910.0,17.0,,,,,,,,,
29-2081,29-2081.00,"Opticians, Dispensing","Design, measure, fit, and adapt lenses and frames for client according to written optical prescription or specification. Assist client with inserting, removing, and caring for contact lenses. Assist client with selecting frames. Measure customer for size of eyeglasses and coordinate frames with facial and eye measurements and optical prescription. Prepare work order for optical laboratory containing instructions for grinding and mounting lenses in frames. Verify exactness of finished lens spectacles. Adjust frame and lens position to fit client. May shape or reshape frames. Includes contact lens opticians.",49970,46560,34470,37900,59680,73240,79690.0,21.0,2.4297142857142853,1.0290614962310123,35.0,2.062884615384615,1.3135408463587228,52.0,3.9570731707317077,0.9289947359981084,41.0
29-2091,29-2091.00,Orthotists and Prosthetists,"Design, measure, fit, and adapt orthopedic braces, appliances or prostheses, such as limbs or facial parts for patients with disabling conditions.",81330,78310,46220,59990,98880,118730,9930.0,15.0,2.9534285714285717,1.1054861662931592,35.0,2.5003846153846156,1.358708962673342,52.0,4.210243902439024,0.7130550042068216,41.0
29-2092,29-2092.00,Hearing Aid Specialists,"Select and fit hearing aids for customers. Administer and interpret tests of hearing. Assess hearing instrument efficacy. Take ear impressions and prepare, design, and modify ear molds.",63930,61560,36950,47150,78110,91000,10580.0,11.0,2.474285714285714,1.0149131684512713,35.0,1.9873076923076924,1.4175221620629672,52.0,3.4290243902439026,0.9814193927115176,41.0
29-2099,29-2099.00,"Health Technologists and Technicians, All Other",All health technologists and technicians not listed separately.,56370,48790,37290,40740,62280,81290,174060.0,60.0,2.355714285714286,1.2595152128611118,105.0,2.083076923076923,1.2985230395981606,156.0,3.432357723577236,1.1706871187475043,123.0
29-2099,29-2099.01,Neurodiagnostic Technologists,"Conduct electroneurodiagnostic (END) tests such as electroencephalograms, evoked potentials, polysomnograms, or electronystagmograms. May perform nerve conduction studies.",56370,48790,37290,40740,62280,81290,174060.0,60.0,2.355714285714286,1.2595152128611118,105.0,2.083076923076923,1.2985230395981606,156.0,3.432357723577236,1.1706871187475043,123.0
29-2099,29-2099.05,Ophthalmic Medical Technologists,"Assist ophthalmologists by performing ophthalmic clinical functions and ophthalmic photography. Provide instruction and supervision to other ophthalmic personnel. Assist with minor surgical procedures, applying aseptic techniques and preparing instruments. May perform eye exams, administer eye medications, and instruct patients in care and use of corrective lenses.",56370,48790,37290,40740,62280,81290,174060.0,60.0,2.355714285714286,1.2595152128611118,105.0,2.083076923076923,1.2985230395981606,156.0,3.432357723577236,1.1706871187475043,123.0
29-2099,29-2099.08,Patient Representatives,"Assist patients in obtaining services, understanding policies and making health care decisions.",56370,48790,37290,40740,62280,81290,174060.0,60.0,2.355714285714286,1.2595152128611118,105.0,2.083076923076923,1.2985230395981606,156.0,3.432357723577236,1.1706871187475043,123.0
29-9021,29-9021.00,Health Information Technologists and Medical Registrars,"Apply knowledge of healthcare and information systems to assist in the design, development, and continued modification and analysis of computerized healthcare systems. Abstract, collect, and analyze treatment and followup information of patients. May educate staff and assist in problem solving to promote the implementation of the healthcare information system. May design, develop, test, and implement databases with complete history, diagnosis, treatment, and health status to help monitor diseases.",73410,67310,39120,48400,92410,112130,37620.0,16.0,,,,,,,,,
29-9091,29-9091.00,Athletic Trainers,"Evaluate and treat musculoskeletal injuries or illnesses. Provide preventive, therapeutic, emergency, and rehabilitative care.",63960,60250,45380,51590,70880,84100,28950.0,23.0,2.592857142857143,1.3000261794390493,35.0,2.5053846153846155,1.2690238050556373,52.0,3.4509756097560977,1.2219918266462522,41.0
29-9092,29-9092.00,Genetic Counselors,"Assess individual or family risk for a variety of inherited conditions, such as genetic disorders and birth defects. Provide information to other healthcare providers or to individuals and families concerned with the risk of inherited conditions. Advise individuals and families to support informed decisionmaking and coping methods for those at risk. May help conduct research related to genetic conditions or genetic counseling.",102890,98910,78680,87060,113220,137780,3510.0,19.0,2.2922857142857143,1.6294190334455472,35.0,1.8221153846153846,1.8290545468752284,52.0,3.2109756097560975,1.822216788527162,41.0
29-9093,29-9093.00,Surgical Assistants,"Assist in operations, under the supervision of surgeons. May, in accordance with state laws, help surgeons to make incisions and close surgical sites, manipulate or remove tissues, implant surgical devices or drains, suction the surgical site, place catheters, clamp or cauterize vessels or tissue, and apply dressings to surgical site.",67190,60290,39540,49140,80860,102390,22860.0,28.0,2.4602857142857144,1.1159234785970022,35.0,2.829038461538462,1.0749833735428957,52.0,3.9046341463414636,1.236402235441557,41.0
29-9099,29-9099.00,"Healthcare Practitioners and Technical Workers, All Other",All healthcare practitioners and technical workers not listed separately.,73200,64030,37220,45250,91000,127340,36970.0,36.0,2.4965714285714284,1.4752924791917241,35.0,2.4303846153846154,1.365367093550606,52.0,4.239024390243903,1.107083567031073,41.0
29-9099,29-9099.01,Midwives,Provide prenatal care and childbirth assistance.,73200,64030,37220,45250,91000,127340,36970.0,36.0,2.4965714285714284,1.4752924791917241,35.0,2.4303846153846154,1.365367093550606,52.0,4.239024390243903,1.107083567031073,41.0
31-1121,31-1121.00,Home Health Aides,"Monitor the health status of an individual with disabilities or illness, and address their health-related needs, such as changing bandages, dressing wounds, or administering medication. Work is performed under the direction of offsite or intermittent onsite licensed nursing staff. Provide assistance with routine healthcare tasks or activities of daily living, such as feeding, bathing, toileting, or ambulation. May also help with tasks such as preparing meals, doing light housekeeping, and doing laundry depending on the patient's abilities.",,,,,,,,15.0,1.9825714285714287,1.2504289684112475,35.0,2.2675,1.0038316298944114,52.0,2.9726829268292683,1.1523194530820084,41.0
31-1122,31-1122.00,Personal Care Aides,"Provide personalized assistance to individuals with disabilities or illness who require help with personal care and activities of daily living support (e.g., feeding, bathing, dressing, grooming, toileting, and ambulation). May also provide help with tasks such as preparing meals, doing light housekeeping, and doing laundry. Work is performed in various settings depending on the needs of the care recipient and may include locations such as their home, place of work, out in the community, or at a daytime nonresidential facility.",,,,,,,,11.0,1.8537142857142856,1.1454130662939785,35.0,2.0617307692307696,0.8396000942415247,52.0,4.029024390243903,0.8208373921735316,41.0
31-1131,31-1131.00,Nursing Assistants,"Provide or assist with basic care or support under the direction of onsite licensed nursing staff. Perform duties such as monitoring of health status, feeding, bathing, dressing, grooming, toileting, or ambulation of patients in a health or nursing facility. May include medication administration and other health-related tasks. Includes nursing care attendants, nursing aides, and nursing attendants.",41270,39530,31390,36260,46070,50140,1388430.0,33.0,1.7614285714285713,1.1399203864283496,35.0,2.1748076923076924,0.9747387591386315,52.0,2.8695121951219513,0.9715476087652944,41.0
31-1132,31-1132.00,Orderlies,"Transport patients to areas such as operating rooms or x-ray rooms using wheelchairs, stretchers, or moveable beds. May maintain stocks of supplies or clean and transport equipment. Psychiatric orderlies are included in Psychiatric Aides.",40070,37700,31610,34850,43160,49570,53020.0,22.0,1.3379999999999999,0.8866652661053365,35.0,2.0767307692307693,0.8466583012258786,52.0,2.421951219512195,1.1634457862577763,41.0
31-1133,31-1133.00,Psychiatric Aides,"Assist mentally impaired or emotionally disturbed patients, working under direction of nursing and medical staff. May assist with daily living activities, lead patients in educational and recreational activities, or accompany patients to and from examinations and treatments. May restrain violent patients. Includes psychiatric orderlies.",43610,41590,30920,35930,48770,58530,34900.0,17.0,2.0785714285714287,1.2681393105350727,35.0,2.376923076923077,0.8938077576818787,52.0,3.3243902439024393,1.267302349047945,41.0
